City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
274,Marawi,PH,2021-04-06 21:29:55,7.9986,124.2928,75.99,88,100,4.0
275,Port Hedland,AU,2021-04-06 21:29:56,-20.3167,118.5667,71.6,68,7,8.05
276,Chimore,BO,2021-04-06 21:29:56,-16.9833,-65.1333,78.71,94,100,2.39
277,Cheremshan,RU,2021-04-06 21:29:56,54.6667,51.5,34.83,96,100,10.87
278,Genc,TR,2021-04-06 21:29:57,38.7507,40.5603,52.65,69,92,3.47
279,Mizan Teferi,ET,2021-04-06 21:29:57,6.9833,35.5833,65.68,77,100,2.89
280,Niquero,CU,2021-04-06 21:29:57,20.0431,-77.5828,83.75,54,80,9.75
281,Taksimo,RU,2021-04-06 21:29:58,56.3444,114.8794,11.05,92,88,2.17
282,Ormara,PK,2021-04-06 21:29:58,25.2088,64.6357,81.7,35,0,4.27
283,Mount Gambier,AU,2021-04-06 21:27:05,-37.8333,140.7667,46.4,100,75,3.44
284,Kapiri Mposhi,ZM,2021-04-06 21:29:59,-13.9652,28.6809,59.63,83,92,4.85
285,Santa Maria,BR,2021-04-06 21:29:59,-29.6842,-53.8069,80.6,54,0,4.61
286,Santiago Del Estero,AR,2021-04-06 21:28:12,-27.7951,-64.2615,81.32,64,81,8.88
287,Kovdor,RU,2021-04-06 21:30:00,67.5662,30.4758,26.2,91,76,7.38
288,Holt,US,2021-04-06 21:30:00,42.6406,-84.5153,77.0,36,40,10.36
289,Kalaleh,IR,2021-04-06 21:30:00,37.3807,55.4916,55.4,88,90,6.91
290,Nikolskoye,RU,2021-04-06 21:30:01,59.7035,30.7861,36.0,80,0,8.95
291,Manoharpur,IN,2021-04-06 21:30:01,27.3,75.95,84.2,20,0,6.91
292,Vilyuysk,RU,2021-04-06 21:30:01,63.7553,121.6247,1.36,90,100,6.78
293,Biskamzha,RU,2021-04-06 21:30:02,53.4497,89.5272,35.56,98,100,3.51
294,Mareeba,AU,2021-04-06 21:30:02,-17.0,145.4333,73.99,95,98,1.01
295,Belmonte,BR,2021-04-06 21:30:02,-15.8631,-38.8828,77.0,78,75,2.3
296,Souillac,MU,2021-04-06 21:30:03,-20.5167,57.5167,77.0,94,40,6.91
297,Mount Darwin,ZW,2021-04-06 21:30:03,-16.7725,31.5838,63.7,82,1,7.81
298,Alta Floresta,BR,2021-04-06 21:30:04,-9.8756,-56.0861,87.8,70,40,3.44
299,Broome,US,2021-04-06 21:29:46,42.2506,-75.833,59.0,10,1,13.8
300,Glendive,US,2021-04-06 21:30:04,47.1053,-104.7125,57.0,21,1,3.44
301,Faanui,PF,2021-04-06 21:29:46,-16.4833,-151.75,80.65,62,64,12.08
302,Keti Bandar,PK,2021-04-06 21:30:05,24.1447,67.4497,79.61,71,0,13.8
303,Caceres,ES,2021-04-06 21:30:05,39.522,-6.3748,55.9,61,100,4.56
304,Antalaha,MG,2021-04-06 21:28:08,-14.9003,50.2788,76.68,88,100,3.69
305,Saint-Georges,GD,2021-04-06 21:30:06,12.0564,-61.7485,82.4,74,75,21.85
306,Kem,RU,2021-04-06 21:30:06,64.9555,34.5793,30.54,76,15,14.16
307,Abha,SA,2021-04-06 21:30:07,18.2164,42.5053,68.0,42,10,6.91
308,Dudinka,RU,2021-04-06 21:30:07,69.4058,86.1778,10.6,94,81,11.21
309,Milkovo,RU,2021-04-06 21:30:07,54.7167,158.6167,22.96,64,67,3.0
310,Ternate,ID,2021-04-06 21:30:08,0.8,127.4,80.26,82,100,5.26
311,Makakilo City,US,2021-04-06 21:30:08,21.3469,-158.0858,80.6,44,20,12.66
312,La Peca,PE,2021-04-06 21:30:08,-5.6111,-78.435,78.15,67,86,3.36
313,Quelimane,MZ,2021-04-06 21:30:09,-17.8786,36.8883,77.0,78,75,2.3
314,Jutai,BR,2021-04-06 21:30:09,-5.1833,-68.9,77.88,90,93,1.21
315,Sinnamary,GF,2021-04-06 21:30:09,5.3833,-52.95,78.51,84,86,9.91
316,Minab,IR,2021-04-06 21:30:10,27.1467,57.0801,71.6,78,0,6.91
317,Nioro,GM,2021-04-06 21:30:10,13.35,-15.75,80.11,44,0,10.83
318,Warrington,GB,2021-04-06 21:29:42,53.3925,-2.5802,34.0,83,21,6.76
319,Mercedes,AR,2021-04-06 21:30:11,-34.6515,-59.4307,82.0,55,14,4.0
320,Port Hardy,CA,2021-04-06 21:26:58,50.6996,-127.4199,48.2,71,75,10.36
321,Pangnirtung,CA,2021-04-06 21:30:11,66.1451,-65.7125,10.4,72,20,5.75
322,Kouroussa,GN,2021-04-06 21:30:11,10.65,-9.8833,91.36,25,80,3.62
323,Port Lincoln,AU,2021-04-06 21:29:24,-34.7333,135.8667,62.76,82,0,7.87
324,Basco,PH,2021-04-06 21:30:12,20.4487,121.9702,73.31,73,100,21.07
325,Baruun-Urt,MN,2021-04-06 21:30:12,46.6806,113.2792,33.53,39,95,6.06
326,Popova,RU,2021-04-06 21:30:13,42.9603,131.7228,30.2,74,4,6.71
327,Mago,RU,2021-04-06 21:30:13,53.2514,140.1822,28.08,89,98,2.75
328,Montecchio Maggiore,IT,2021-04-06 21:30:13,45.5037,11.412,41.0,76,97,3.27
329,Iskateley,RU,2021-04-06 21:30:14,67.6803,53.1512,33.12,85,49,17.16
330,Necochea,AR,2021-04-06 21:29:08,-38.5473,-58.7368,79.0,60,9,10.0
331,Tacna,PE,2021-04-06 21:28:26,-18.0056,-70.2483,69.8,78,0,10.36
332,Cockburn Town,TC,2021-04-06 21:30:14,21.4612,-71.1419,74.26,67,100,18.34
333,Uvinza,TZ,2021-04-06 21:30:15,-5.1036,30.3911,65.64,96,87,2.17
334,South Yuba City,US,2021-04-06 21:27:05,39.1166,-121.6391,77.0,38,1,4.61
335,Polovinnoye,RU,2021-04-06 21:30:15,54.7914,65.9864,22.6,99,41,4.94
336,Bereznik,RU,2021-04-06 21:30:16,62.8551,42.7072,35.64,96,100,9.19
337,Sola,VU,2021-04-06 21:30:01,-13.8833,167.55,82.4,83,20,3.44
338,Kondinskoye,RU,2021-04-06 21:30:16,59.6481,67.41,25.57,94,21,6.46
339,Bantou,CN,2021-04-06 21:30:17,26.2151,117.4893,64.45,91,100,2.35
340,San Matias,BO,2021-04-06 21:30:17,-16.3667,-58.4,81.34,66,76,3.85
341,Tual,ID,2021-04-06 21:30:17,-5.6667,132.75,83.64,71,99,5.23
342,Goundam,ML,2021-04-06 21:30:18,16.4145,-3.6708,84.24,5,0,10.18
343,Duiwelskloof,ZA,2021-04-06 21:30:18,-23.6934,30.14,60.42,88,63,3.8
344,Luwuk,ID,2021-04-06 21:27:02,-0.9516,122.7875,77.95,81,15,2.17
345,Khasan,RU,2021-04-06 21:30:18,42.4308,130.6434,41.36,52,10,6.51
346,Atar,MR,2021-04-06 21:25:33,20.5169,-13.0499,85.73,17,11,9.4
347,Panzhihua,CN,2021-04-06 21:30:08,26.5851,101.7128,54.0,86,94,0.74
348,Yerbogachen,RU,2021-04-06 21:30:19,61.2767,108.0108,32.97,94,100,4.97
349,Guliston,UZ,2021-04-06 21:30:19,40.4897,68.7842,53.8,58,36,3.67
350,Beaverlodge,CA,2021-04-06 21:30:20,55.2166,-119.4361,42.8,61,75,18.41
351,Cap Malheureux,MU,2021-04-06 21:30:20,-19.9842,57.6142,77.0,94,40,6.91
352,Sevsk,RU,2021-04-06 21:30:20,52.1491,34.4926,43.38,73,100,11.41
353,Paramonga,PE,2021-04-06 21:30:21,-10.6667,-77.8333,72.79,78,94,9.64
354,Petropavlovsk-Kamchatskiy,RU,2021-04-06 21:26:16,53.0452,158.6483,23.0,74,8,8.95
355,Ulaangom,MN,2021-04-06 21:30:15,49.9811,92.0667,35.2,39,7,3.11
356,Xining,CN,2021-04-06 21:29:47,36.6167,101.7667,36.59,76,100,3.02
357,Honiara,SB,2021-04-06 21:30:21,-9.4333,159.95,77.13,94,100,7.65
358,Krasnoselkup,RU,2021-04-06 21:30:22,65.7,82.4667,31.91,98,100,11.05
359,Palembang,ID,2021-04-06 21:26:05,-2.9167,104.7458,74.75,94,96,3.2
360,San Pedro,PH,2021-04-06 21:30:22,14.35,121.0167,81.0,73,20,7.56
361,Iquique,CL,2021-04-06 21:27:49,-20.2208,-70.1431,69.8,73,75,19.57
362,Caravelas,BR,2021-04-06 21:28:50,-17.7125,-39.2481,75.7,69,2,5.3
363,Takoradi,GH,2021-04-06 21:30:23,4.8845,-1.7554,80.65,86,7,6.91
364,Batagay-Alyta,RU,2021-04-06 21:30:23,67.8006,130.4114,-20.34,95,15,4.14
365,Kiunga,PG,2021-04-06 21:25:41,-6.1219,141.2906,73.58,99,100,2.86
366,Ambilobe,MG,2021-04-06 21:30:24,-13.2,49.05,74.55,95,98,2.93
367,Jining,CN,2021-04-06 21:30:24,35.405,116.5814,51.78,52,100,2.15
368,La Palma,US,2021-04-06 21:30:24,33.8464,-118.0467,73.0,60,75,10.36
369,Hohhot,CN,2021-04-06 21:30:25,40.8106,111.6522,30.2,86,0,2.24
370,Quatre Cocos,MU,2021-04-06 21:30:25,-20.2078,57.7625,77.0,94,40,3.44
371,La Ronge,CA,2021-04-06 21:30:25,55.1001,-105.2842,50.0,37,73,6.91
372,Taraza,CO,2021-04-06 21:30:26,7.5836,-75.4007,80.15,89,100,0.85
373,Bethel,US,2021-04-06 21:25:38,41.3712,-73.414,66.2,22,1,14.97
374,Mandan,US,2021-04-06 21:30:26,46.8267,-100.8896,54.0,35,20,11.5
375,Sabang,ID,2021-04-06 21:30:27,5.8933,95.3214,81.59,74,100,11.61
376,Eyl,SO,2021-04-06 21:30:27,7.9803,49.8164,76.64,62,87,10.0
377,Petranka,UA,2021-04-06 21:30:27,48.9025,24.3035,27.84,94,100,3.53
378,Aswan,EG,2021-04-06 21:30:28,24.0934,32.907,79.25,9,0,8.97
379,Ahipara,NZ,2021-04-06 21:30:28,-35.1667,173.1667,66.67,66,100,8.84
380,Saint George,US,2021-04-06 21:30:04,37.1041,-113.5841,73.0,8,1,3.44
381,Wenling,CN,2021-04-06 21:30:28,28.3669,121.36,57.0,82,75,6.42
382,San Carlos De Bariloche,AR,2021-04-06 21:30:29,-41.1456,-71.3082,63.0,55,75,17.27
383,Kirakira,SB,2021-04-06 21:26:51,-10.4544,161.9205,79.79,86,81,12.21
384,Rio Grande,BR,2021-04-06 21:30:29,-32.035,-52.0986,78.8,73,40,11.5
385,Bisho,ZA,2021-04-06 21:30:30,-32.8472,27.4422,57.69,91,47,8.41
386,Komsomolskiy,UZ,2021-04-06 21:30:30,40.4272,71.7189,50.0,62,94,0.92
387,Noumea,NC,2021-04-06 21:30:04,-22.2763,166.4572,80.01,83,90,8.95
388,Warri,NG,2021-04-06 21:30:30,5.5167,5.75,78.19,91,85,3.33
389,Lorengau,PG,2021-04-06 21:25:55,-2.0226,147.2712,81.72,76,87,7.45
390,Sal Rei,CV,2021-04-06 21:30:31,16.1833,-22.9167,69.8,83,20,17.27
391,Eureka,US,2021-04-06 21:28:32,40.8021,-124.1637,60.01,72,0,8.99
392,Jalu,LY,2021-04-06 21:30:31,29.0331,21.5482,64.17,60,93,15.14
393,Helmsdale,GB,2021-04-06 21:30:32,58.1168,-3.6517,35.6,82,75,14.97
394,Northam,GB,2021-04-06 21:30:32,51.0333,-4.2167,39.99,76,71,11.99
395,Dosso,NE,2021-04-06 21:30:32,13.049,3.1937,86.54,9,93,5.35
396,Nara,JP,2021-04-06 21:30:33,34.6851,135.8049,48.99,81,20,8.05
397,Bumbuna,SL,2021-04-06 21:30:33,9.05,-11.7333,74.03,91,98,1.54
398,Vanimo,PG,2021-04-06 21:26:50,-2.6741,141.3028,76.91,89,98,4.56
399,Okato,NZ,2021-04-06 21:30:33,-39.2,173.8833,55.99,98,1,3.91
400,Krasnovishersk,RU,2021-04-06 21:30:34,60.4078,57.082,31.19,96,100,2.71
401,Villa Maria,AR,2021-04-06 21:25:35,-32.4075,-63.2402,78.01,67,8,3.0
402,Vagur,FO,2021-04-06 21:30:34,61.4732,-6.8119,31.23,65,100,25.28
403,Campbellsville,US,2021-04-06 21:30:35,37.3434,-85.3419,75.2,43,1,6.91
404,Gewane,ET,2021-04-06 21:30:35,10.1664,40.6453,77.43,23,80,5.73
405,Port Moresby,PG,2021-04-06 21:30:35,-9.4431,147.1797,78.37,86,97,5.37
406,Lata,PT,2021-04-06 21:30:35,40.1629,-8.3327,57.0,94,75,3.44
407,Sur,OM,2021-04-06 21:30:36,22.5667,59.5289,79.68,29,0,2.28
408,Greenville,US,2021-04-06 21:25:43,35.6127,-77.3663,84.0,24,1,9.4
409,Aksaray,TR,2021-04-06 21:30:36,38.3726,34.0254,57.2,38,75,8.05
410,Ngara,TZ,2021-04-06 21:30:37,-2.5122,30.6558,57.99,96,96,1.41
411,Ciudad Bolivar,VE,2021-04-06 21:30:37,8.1222,-63.5497,84.56,60,100,11.65
412,Inza,RU,2021-04-06 21:30:37,53.8533,46.3586,31.17,94,90,6.73
413,Cayenne,GF,2021-04-06 21:30:38,4.9333,-52.3333,81.0,94,75,3.44
414,Puerto Del Rosario,ES,2021-04-06 21:30:38,28.5004,-13.8627,66.2,59,20,5.75
415,Haines Junction,CA,2021-04-06 21:30:38,60.7522,-137.5108,19.4,42,100,8.05
416,Dalnegorsk,RU,2021-04-06 21:30:39,44.5604,135.5701,36.48,53,78,10.83
417,Murray Bridge,AU,2021-04-06 21:30:05,-35.1167,139.2667,54.0,100,0,1.72
418,Kudahuvadhoo,MV,2021-04-06 21:30:39,2.6708,72.8944,84.2,58,100,2.93
419,Sesheke,ZM,2021-04-06 21:30:40,-17.4759,24.2968,65.79,66,23,4.76
420,Lazaro Cardenas,MX,2021-04-06 21:30:40,17.9583,-102.2,84.0,53,0,12.71
421,Kemijarvi,FI,2021-04-06 21:30:40,66.7131,27.4306,28.9,94,51,7.92
422,San Luis,AR,2021-04-06 21:29:22,-33.295,-66.3356,81.54,40,1,11.41
423,Rawson,AR,2021-04-06 21:30:41,-43.3002,-65.1023,66.0,88,100,9.82
424,Kaka,TM,2021-04-06 21:30:41,37.3482,59.6143,62.51,32,41,5.55
425,Ust-Kuyga,RU,2021-04-06 21:30:41,70.0167,135.6,-13.99,99,96,5.14
426,Manokwari,ID,2021-04-06 21:30:42,-0.8667,134.0833,78.73,80,97,2.1
427,Tuktoyaktuk,CA,2021-04-06 21:28:49,69.4541,-133.0374,-9.4,77,75,11.5
428,Byron Bay,AU,2021-04-06 21:27:57,-28.65,153.6167,71.6,88,75,12.66
429,Larap,PH,2021-04-06 21:30:42,14.299,122.6504,76.06,83,81,11.27
430,Cap-Aux-Meules,CA,2021-04-06 21:30:43,47.3821,-61.8597,42.8,93,100,8.05
431,Fez,MA,2021-04-06 21:30:23,34.0372,-4.9998,59.0,77,0,4.61
432,Sierra Vista,US,2021-04-06 21:29:24,31.5545,-110.3037,80.01,4,20,24.16
433,Tolaga Bay,NZ,2021-04-06 21:30:43,-38.3667,178.3,65.43,74,28,8.41
434,Moron,AR,2021-04-06 21:26:53,-34.6534,-58.6198,80.01,69,9,4.0
435,Lasa,IT,2021-04-06 21:28:43,46.6166,10.7002,42.8,58,0,6.91
436,Derzhavinsk,KZ,2021-04-06 21:30:44,51.1,66.3167,35.94,99,97,9.24
437,Vila,PT,2021-04-06 21:30:44,42.0304,-8.1588,53.01,72,0,5.99
438,Katsina,NG,2021-04-06 21:30:45,12.9894,7.6006,85.55,12,2,8.21
439,Alipur Chatha,PK,2021-04-06 21:30:45,32.2688,73.819,62.6,88,40,6.91
440,Kavaratti,IN,2021-04-06 21:29:09,10.5669,72.642,82.89,76,32,9.17
441,Senanga,ZM,2021-04-06 21:30:45,-16.1167,23.2667,68.18,52,25,4.72
442,Goderich,CA,2021-04-06 21:30:41,43.7501,-81.7165,69.8,43,99,13.8
443,Pundaguitan,PH,2021-04-06 21:30:17,6.3711,126.1689,80.33,79,92,7.7
444,Almaznyy,RU,2021-04-06 21:30:46,48.0448,40.045,44.6,81,40,13.42
445,Ippy,CF,2021-04-06 21:30:46,6.2679,21.2247,77.9,39,11,5.26
446,Borazjan,IR,2021-04-06 21:30:47,29.2666,51.2159,71.46,26,22,1.28
447,Hay River,CA,2021-04-06 21:30:47,60.8156,-115.7999,17.6,79,100,10.36
448,Bunia,CD,2021-04-06 21:30:47,1.5667,30.25,65.21,89,100,2.15
449,Teguldet,RU,2021-04-06 21:30:48,57.3064,88.1667,32.65,88,100,9.66
450,Langsa,ID,2021-04-06 21:30:48,4.4683,97.9683,72.79,96,100,1.57
451,Beloha,MG,2021-04-06 21:30:48,-25.1667,45.05,70.34,77,55,7.67
452,Campbell River,CA,2021-04-06 21:30:04,50.0163,-125.2446,51.01,71,75,4.61
453,Sambava,MG,2021-04-06 21:30:49,-14.2667,50.1667,77.47,87,100,5.14
454,Darnetal,FR,2021-04-06 21:30:49,49.4453,1.1514,35.01,93,90,3.44
455,Bellavista,PE,2021-04-06 21:30:33,-7.0561,-76.5911,82.4,74,40,9.22
456,Zhuhai,CN,2021-04-06 21:30:50,22.2769,113.5678,75.99,83,40,13.8
457,Itarare,BR,2021-04-06 21:30:50,-24.1125,-49.3317,63.57,93,77,5.23
458,Deniliquin,AU,2021-04-06 21:30:50,-35.5333,144.9667,59.0,86,0,4.72
459,Guhagar,IN,2021-04-06 21:30:51,17.4842,73.1929,78.6,58,53,6.71
460,Champagnole,FR,2021-04-06 21:30:51,46.7445,5.9135,30.99,76,66,1.99
461,Hue,VN,2021-04-06 21:30:51,16.4667,107.6,77.0,94,40,3.44
462,La Roda,ES,2021-04-06 21:30:52,39.2167,-2.15,57.0,54,0,6.91
463,Mikumi,TZ,2021-04-06 21:30:52,-7.4041,36.9831,69.53,98,76,2.3
464,Pendencias,BR,2021-04-06 21:30:52,-5.26,-36.7222,83.21,54,44,18.9
465,Drayton Valley,CA,2021-04-06 21:30:53,53.2168,-114.9854,51.01,39,100,10.31
466,Iquitos,PE,2021-04-06 21:28:58,-3.7481,-73.2472,87.8,66,40,5.75
467,Coralville,US,2021-04-06 21:30:53,41.6764,-91.5805,78.8,41,40,13.8
468,Turukhansk,RU,2021-04-06 21:30:54,65.8167,87.9833,32.5,98,100,9.53
469,Westport,US,2021-04-06 21:30:41,41.1415,-73.3579,66.2,26,1,13.8
470,Camacha,PT,2021-04-06 21:30:54,33.0833,-16.3333,62.6,77,20,9.22
471,Moba,CN,2021-04-06 21:30:55,33.2288,105.0179,41.79,87,58,5.48
472,Ballarat,AU,2021-04-06 21:30:55,-37.5662,143.8496,59.0,88,77,4.97
473,Naliya,IN,2021-04-06 21:30:55,23.2667,68.8333,78.01,75,0,9.84
474,Riverton,US,2021-04-06 21:26:05,40.5219,-111.9391,46.0,70,90,4.61
475,Oistins,BB,2021-04-06 21:28:15,13.0667,-59.5333,82.4,57,40,14.97
476,Mersing,MY,2021-04-06 21:30:56,2.4312,103.8405,80.6,89,99,3.44
477,Dargaville,NZ,2021-04-06 21:30:56,-35.9333,173.8833,66.88,63,100,7.61
478,Ust-Barguzin,RU,2021-04-06 21:30:57,53.45,108.9833,21.4,91,47,3.06
479,Coihaique,CL,2021-04-06 21:29:51,-45.5752,-72.0662,59.0,63,75,5.75
480,Tianpeng,CN,2021-04-06 21:30:57,30.9866,103.9393,57.0,1,100,3.69
481,Verkhoyansk,RU,2021-04-06 21:30:57,67.5447,133.385,-15.39,97,55,3.11
482,Urumqi,CN,2021-04-06 21:30:58,43.801,87.6005,50.0,50,0,8.95
483,Katangli,RU,2021-04-06 21:30:58,51.7102,143.2326,28.08,92,82,4.16
484,Mongo,TD,2021-04-06 21:30:58,12.1844,18.693,87.91,12,2,6.8
485,Chiredzi,ZW,2021-04-06 21:30:49,-21.05,31.6667,63.81,57,0,6.98
486,Touros,BR,2021-04-06 21:30:33,-5.1989,-35.4608,80.6,74,0,9.22
487,Barda,AZ,2021-04-06 21:30:59,40.3744,47.1267,49.33,60,2,2.55
488,Lensk,RU,2021-04-06 21:31:00,60.7253,114.9278,26.65,97,100,4.07
489,Saint-Ambroise,CA,2021-04-06 21:31:00,48.5501,-71.3324,55.4,62,100,3.44
490,Tres Palos,MX,2021-04-06 21:31:00,18.1833,-101.6167,86.0,62,1,10.04
491,Belyy Yar,RU,2021-04-06 21:31:01,53.6039,91.3903,37.4,75,0,2.24
492,Jacareacanga,BR,2021-04-06 21:31:01,-6.2222,-57.7528,80.15,80,99,0.78
493,Mahanoro,MG,2021-04-06 21:31:01,-19.9,48.8,74.3,90,100,9.15
494,Fairbanks,US,2021-04-06 21:31:02,64.8378,-147.7164,12.0,61,20,1.66
495,Karacabey,TR,2021-04-06 21:31:02,40.2152,28.4038,62.6,72,40,11.5
496,Marzuq,YE,2021-04-06 21:31:02,14.4,46.4667,67.73,41,9,3.4
497,Parana,AR,2021-04-06 21:29:07,-31.732,-60.5238,84.99,59,15,1.01
498,Ndioum,SN,2021-04-06 21:31:03,16.5129,-14.6471,91.4,29,0,2.3
499,Coquimbo,CL,2021-04-06 21:30:47,-29.9533,-71.3436,66.2,68,0,11.5
500,San Angelo,US,2021-04-06 21:30:36,31.4638,-100.437,90.0,27,1,24.16
501,Smithers,CA,2021-04-06 21:31:03,54.7804,-127.1743,44.6,53,75,4.61
502,Nuuk,GL,2021-04-06 21:26:44,64.1835,-51.7216,24.8,93,20,11.5
503,Lucea,JM,2021-04-06 21:31:04,18.451,-78.1736,82.0,74,20,21.85
504,Alexandria,EG,2021-04-06 21:29:18,31.2156,29.9553,66.2,82,0,2.3
505,Puerto Escondido,MX,2021-04-06 21:31:04,15.85,-97.0667,89.6,70,90,12.66
506,Mocuba,MZ,2021-04-06 21:31:04,-16.8392,36.9856,65.93,89,10,3.4
507,Adrar,MR,2021-04-06 21:31:05,20.5022,-10.0711,81.68,16,13,9.71
508,Punta Cardon,VE,2021-04-06 21:31:05,11.6581,-70.215,80.29,73,89,31.92
509,Tautira,PF,2021-04-06 21:27:31,-17.7333,-149.15,86.0,54,20,8.05
510,Jiayuguan,CN,2021-04-06 21:31:06,39.8167,98.3,41.77,50,0,4.43
511,Bathsheba,BB,2021-04-06 21:31:06,13.2167,-59.5167,82.4,57,40,14.97
512,Three Hills,CA,2021-04-06 21:31:06,51.7001,-113.2686,57.2,19,40,9.22
513,Chauk,MM,2021-04-06 21:31:07,20.8833,94.8167,78.67,67,0,8.01
514,Umm Kaddadah,SD,2021-04-06 21:31:07,13.6017,26.6876,78.93,7,0,11.7
515,Goure,NE,2021-04-06 21:31:07,13.9835,10.2704,82.49,13,44,6.22
516,Virginia Beach,US,2021-04-06 21:30:24,36.8529,-75.978,69.01,22,20,8.05
517,Pelym,RU,2021-04-06 21:31:08,61.0108,61.9978,32.34,91,90,0.87
518,Sabha,LY,2021-04-06 21:29:32,27.0377,14.4283,72.9,22,4,10.58
519,Cam Ranh,VN,2021-04-06 21:31:08,11.9214,109.1591,77.0,78,20,5.75
520,Pipirig,RO,2021-04-06 21:31:09,47.25,26.0667,37.99,99,100,4.79
521,Denizli,TR,2021-04-06 21:31:09,37.8402,29.0698,60.8,25,20,21.85
522,Houston,US,2021-04-06 21:27:28,29.7633,-95.3633,81.0,65,90,24.16
523,Ereymentau,KZ,2021-04-06 21:31:10,51.6199,73.1033,30.83,98,96,7.23
524,Vao,NC,2021-04-06 21:31:10,-22.6667,167.4833,75.72,64,91,15.1
525,Sarai Naurang,PK,2021-04-06 21:31:10,32.8259,70.7814,64.04,55,0,1.23
526,Arman,RU,2021-04-06 21:31:11,59.7,150.1667,14.36,77,21,5.06
527,Lohja,FI,2021-04-06 21:31:11,60.2486,24.0653,36.0,82,100,11.99
528,Newport,GB,2021-04-06 21:31:11,51.5877,-2.9984,37.99,80,38,12.15
529,Rio Gallegos,AR,2021-04-06 21:30:06,-51.6226,-69.2181,53.6,82,40,20.71
530,Ugoofaaru,MV,2021-04-06 21:29:05,5.6667,73.0,82.72,70,81,7.96
531,Isangel,VU,2021-04-06 21:28:27,-19.55,169.2667,80.6,78,20,11.5
532,Takanosu,JP,2021-04-06 21:31:12,40.2219,140.3694,42.3,67,100,1.05
533,Sarangani,PH,2021-04-06 21:31:12,5.4033,125.4636,82.17,73,96,9.08
534,Kharp,RU,2021-04-06 21:31:13,66.8014,65.8081,11.73,85,7,5.39
535,Waingapu,ID,2021-04-06 21:31:13,-9.6567,120.2641,76.39,84,99,4.07
536,Dongying,CN,2021-04-06 21:28:36,37.4564,118.4856,53.19,41,96,2.86
537,Wagar,SD,2021-04-06 21:31:14,16.1525,36.2032,86.2,44,3,8.79
538,Muzhi,RU,2021-04-06 21:31:14,65.3667,64.6667,6.93,98,33,2.57
539,Rio Novo,BR,2021-04-06 21:31:14,-21.4575,-43.1253,68.0,68,75,1.14
540,Fare,PF,2021-04-06 21:31:14,-16.7,-151.0167,80.11,62,71,10.83
541,Mount Isa,AU,2021-04-06 21:30:29,-20.7333,139.5,71.6,56,14,5.75
542,San Bartolome De Tirajana,ES,2021-04-06 21:31:15,27.9248,-15.5733,66.2,68,20,5.75
543,Changji,CN,2021-04-06 21:27:04,44.0167,87.3167,50.0,50,0,8.95
544,Praia Da Vitoria,PT,2021-04-06 21:31:15,38.7333,-27.0667,60.8,94,40,2.89
545,Stepnyak,KZ,2021-04-06 21:27:35,52.8339,70.7803,30.42,95,86,8.01
546,Nouakchott,MR,2021-04-06 21:31:16,18.0858,-15.9785,75.2,60,0,16.11
547,Inhambane,MZ,2021-04-06 21:31:16,-23.865,35.3833,72.5,70,28,9.8
